pid,season,half,stuffRaw,stuffN
554340,2021,full,0.004546474,943
554340,2021,A,0.0033964922,468
554340,2021,B,0.00567951,475
607237,2021,full,-0.0044895667,828
607237,2021,A,-0.0035608897,443
607237,2021,B,-0.005558149,385
666129,2021,full,-0.0029016333,603
666129,2021,A,-0.00024012633,274
666129,2021,B,-0.005118207,329
621248,2021,full,-0.0045931307,485
621248,2021,A,-0.0051983604,241
621248,2021,B,-0.003995341,244
621057,2021,full,-0.00093877304,503
621057,2021,A,-0.00030022993,251
621057,2021,B,-0.0015747822,252
592332,2021,full,0.0028924556,3002
592332,2021,A,0.0028236455,1471
592332,2021,B,0.002958568,1531
593334,2021,full,0.001448692,1576
593334,2021,A,0.00031256652,810
593334,2021,B,0.0026500782,766
664139,2021,full,-0.0021611145,104
664139,2021,A,-0.0054807332,80
664139,2021,B,0.008904281,24
502043,2021,full,-0.0018917483,2881
502043,2021,A,-0.0013441107,1468
502043,2021,B,-0.0024607019,1413
661563,2021,full,0.001657264,532
661563,2021,A,0.0018659292,261
661563,2021,B,0.0014562985,271
669302,2021,full,-0.00010694734,2125
669302,2021,A,-0.0005498426,1133
669302,2021,B,0.0003988998,992
656457,2021,full,-0.007815524,600
656457,2021,A,-0.0048477254,308
656457,2021,B,-0.01094594,292
656458,2021,full,0.0003040667,731
656458,2021,A,-0.0009127147,371
656458,2021,B,0.0015580275,360
656464,2021,full,-0.0034547877,556
656464,2021,A,-0.0032614847,282
656464,2021,B,-0.0036537347,274
608337,2021,full,0.001223275,2970
608337,2021,A,0.0010851367,1573
608337,2021,B,0.0013788161,1397
571710,2021,full,0.0036879794,872
571710,2021,A,0.0017550036,421
571710,2021,B,0.005492375,451
607192,2021,full,0.0056783194,1338
607192,2021,A,0.0065555987,693
607192,2021,B,0.0047357534,645
643327,2021,full,-0.0056001027,88
643327,2021,A,-0.0062513864,73
643327,2021,B,-0.0024305244,15
596295,2021,full,-0.0035547656,1851
596295,2021,A,-0.0032481288,953
596295,2021,B,-0.0038801827,898
624427,2021,full,-0.0009805127,82
624427,2021,A,-0.0010314911,66
624427,2021,B,-0.0007702275,16
664062,2021,full,-0.0050339852,990
664062,2021,A,-0.005233331,498
664062,2021,B,-0.0048322077,492
594835,2021,full,-0.0044767163,2324
594835,2021,A,-0.004168966,1238
594835,2021,B,-0.004827541,1086
503556,2021,full,-0.05770657,1
503556,2021,A,-0.05770657,1
663853,2021,full,-0.037152562,4
663853,2021,A,-0.037152562,4
592346,2021,full,-0.0064197634,1631
592346,2021,A,-0.0057956916,806
592346,2021,B,-0.007029463,825
624647,2021,full,0.00014713433,557
624647,2021,A,-0.00015161555,249
624647,2021,B,0.00038865602,308
543238,2021,full,0.0009270121,115
543238,2021,A,-0.0019584063,71
543238,2021,B,0.0055830292,44
623485,2021,full,-0.0038735878,563
623485,2021,A,-0.003013241,258
623485,2021,B,-0.0046013566,305
660813,2021,full,0.011422334,523
660813,2021,A,0.011378025,285
660813,2021,B,0.011475395,238
608665,2021,full,0.0020839267,871
608665,2021,A,0.0034050173,434
608665,2021,B,0.0007719054,437
592351,2021,full,-0.0052049616,2537
592351,2021,A,-0.0054427623,1342
592351,2021,B,-0.0049379086,1195
680686,2021,full,4.5121502e-05,1212
680686,2021,A,0.00032127972,591
680686,2021,B,-0.00021769569,621
543243,2021,full,0.0029513002,2217
543243,2021,A,0.0025285603,1161
543243,2021,B,0.0034160737,1056
643338,2021,full,0.0045876713,1311
643338,2021,A,0.0050732964,626
643338,2021,B,0.004139033,648
641632,2021,full,-0.0002361076,447
641632,2021,A,7.032752e-07,250
641632,2021,B,-0.00053662865,197
572888,2021,full,0.0024776342,468
572888,2021,A,0.0042605535,266
572888,2021,B,0.00012982961,202
425844,2021,full,-0.00614598,2559
425844,2021,A,-0.006314159,1295
425844,2021,B,-0.0059736758,1264
607229,2021,full,-0.0028109618,427
607229,2021,A,-0.003066256,241
607229,2021,B,-0.0024801781,186
594056,2021,full,-0.007119769,229
594056,2021,A,-0.009136379,132
594056,2021,B,-0.0043755174,97
674944,2021,full,-0.0027014185,360
674944,2021,A,-0.0024426065,195
674944,2021,B,-0.0030072872,165
500610,2021,full,-0.0066761803,1086
500610,2021,A,-0.0062764925,552
500610,2021,B,-0.0070893406,534
448855,2021,full,-0.0030269083,1225
448855,2021,A,-0.0024222136,623
448855,2021,B,-0.0036526965,602
543258,2021,full,-0.0036719844,29
543258,2021,A,-0.0033773056,15
543258,2021,B,-0.0039877123,14
594311,2021,full,0.0006897232,294
594311,2021,A,-0.0014607437,165
594311,2021,B,0.0034403205,129
661269,2021,full,-0.00011444002,1830
661269,2021,A,0.00012581424,922
661269,2021,B,-0.0003583986,908
660422,2021,full,-0.0009481577,61
660422,2021,A,-0.0016767606,34
660422,2021,B,-3.065706e-05,27
623352,2021,full,0.0050122095,930
623352,2021,A,0.004438298,493
623352,2021,B,0.005659666,437
534910,2021,full,-0.0018477112,88
534910,2021,A,-0.003235074,56
534910,2021,B,0.0005801737,32
571735,2021,full,-0.0043840306,461
571735,2021,A,-0.004719608,232
571735,2021,B,-0.004044058,229
670456,2021,full,-0.0030629504,405
670456,2021,A,-0.0018947087,211
670456,2021,B,-0.004333564,194
543272,2021,full,-0.0026721489,1076
543272,2021,A,-0.0034582275,429
543272,2021,B,-0.0020840645,620
621098,2021,full,-0.005550788,189
621098,2021,A,-0.005869322,82
621098,2021,B,-0.0053066765,107
457918,2021,full,-0.0067265574,2674
457918,2021,A,-0.0068799607,1335
457918,2021,B,-0.0065736123,1339
543278,2021,full,0.005773212,31
543278,2021,A,0.005773212,31
607560,2021,full,-0.005530817,510
607560,2021,A,-0.005317345,267
607560,2021,B,-0.0057653734,243
501789,2021,full,-0.004684201,135
501789,2021,A,-0.006513063,66
501789,2021,B,-0.002934855,69
664129,2021,full,-0.004804672,213
664129,2021,A,-0.0048269224,158
664129,2021,B,-0.004740756,55
670057,2021,full,-0.014282227,46
670057,2021,A,-0.014282227,46
640451,2021,full,0.001593482,139
640451,2021,A,0.0004807905,74
640451,2021,B,0.0028602385,65
518774,2021,full,-0.0024883053,2232
518774,2021,A,-0.0031636255,1121
518774,2021,B,-0.0018069068,1111
641672,2021,full,-0.00549024,166
641672,2021,A,-0.003977478,103
641672,2021,B,-0.007963488,63
545343,2021,full,0.0008048117,546
545343,2021,A,0.0011359227,263
545343,2021,B,0.0004971011,283
571760,2021,full,0.0027767406,2253
571760,2021,A,0.0023940895,1102
571760,2021,B,0.0031431012,1151
621368,2021,full,-0.004737717,1685
621368,2021,A,-0.005092433,858
621368,2021,B,-0.004369705,827
669169,2021,full,-0.003872252,250
669169,2021,A,-0.006209097,163
669169,2021,B,0.0005059749,87
664854,2021,full,-0.001421365,805
664854,2021,A,-0.0022947735,400
664854,2021,B,-0.00055873947,405
592390,2021,full,0.008709507,1090
592390,2021,A,0.009502293,537
592390,2021,B,0.007939658,553
543294,2021,full,-0.0052364296,2775
543294,2021,A,-0.005818001,1352
543294,2021,B,-0.004683875,1423
521230,2021,full,0.0059708366,1104
521230,2021,A,0.0051978626,480
521230,2021,B,0.0066752993,569
641682,2021,full,0.0012322344,540
641682,2021,A,0.0014856115,242
641682,2021,B,0.0010264718,298
656529,2021,full,-0.0075782123,1260
656529,2021,A,-0.0076474925,670
656529,2021,B,-0.007499538,590
623474,2021,full,-0.0010552658,299
623474,2021,A,-0.0011619955,166
623474,2021,B,-0.0009220536,133
672578,2021,full,0.001911696,1434
672578,2021,A,-0.00068304426,663
672578,2021,B,0.004142971,771
650382,2021,full,-0.0004268393,753
650382,2021,A,-0.0014126624,359
650382,2021,B,0.0004714111,394
622694,2021,full,0.0003435733,818
622694,2021,A,0.001353104,399
622694,2021,B,-0.00061776955,419
605276,2021,full,-0.0049713636,367
605276,2021,A,-0.0058751944,244
605276,2021,B,-0.0031783986,123
676051,2021,full,0.0014034814,1049
676051,2021,A,0.0013866043,544
676051,2021,B,0.0014216617,505
663855,2021,full,0.006540643,207
663855,2021,A,0.0064915507,94
663855,2021,B,0.00658148,113
657610,2021,full,0.0051421514,58
657610,2021,A,-0.0014735779,14
657610,2021,B,0.0072471555,44
448179,2021,full,-0.0009995997,2492
448179,2021,A,-0.0009702635,1272
448179,2021,B,-0.0010301868,1220
657612,2021,full,-0.0030472397,958
657612,2021,A,-0.0030877776,491
657612,2021,B,-0.0030046187,467
656546,2021,full,-0.0027469513,1360
656546,2021,A,-0.0030640955,721
656546,2021,B,-0.0023891095,639
592407,2021,full,-0.07820898,2
592407,2021,A,-0.07820898,2
502706,2021,full,-3.3012195e-05,835
502706,2021,A,0.0017315897,375
502706,2021,B,-0.0014715465,460
518813,2021,full,0.00043496132,997
518813,2021,A,-0.00038167753,529
518813,2021,B,0.0013580421,468
656548,2021,full,-0.003012031,664
656548,2021,A,-0.0035391015,384
656548,2021,B,-0.0022891916,280
605280,2021,full,0.002062663,1124
605280,2021,A,0.0021461262,607
605280,2021,B,0.0019646701,517
641703,2021,full,-0.0056954613,77
641703,2021,A,-0.0012237068,50
641703,2021,B,-0.013976489,27
656557,2021,full,0.0010638937,1149
656557,2021,A,0.0005595963,605
656557,2021,B,0.0016247391,544
605288,2021,full,-0.001867925,2351
605288,2021,A,-0.0009873443,1199
605288,2021,B,-0.002784432,1152
607572,2021,full,0.0005261126,846
607572,2021,A,0.0014222049,407
607572,2021,B,-0.0003046607,439
675921,2021,full,-0.0046219756,936
675921,2021,A,-0.005488762,490
675921,2021,B,-0.0036696757,446
624586,2021,full,-0.0040332093,182
624586,2021,A,-0.00410638,111
624586,2021,B,-0.0039188135,71
641712,2021,full,-0.011749888,131
641712,2021,A,-0.0044666226,61
641712,2021,B,-0.018096732,70
543339,2021,full,0.004220243,865
543339,2021,A,0.0038518694,421
543339,2021,B,0.004425197,403
488984,2021,full,-0.0032328928,109
488984,2021,A,-0.0044869953,63
488984,2021,B,-0.0015153178,46
571800,2021,full,-0.0068755546,339
571800,2021,A,-0.0064027854,170
571800,2021,B,-0.007351122,169
628452,2021,full,0.0060306755,1057
628452,2021,A,0.005703567,531
628452,2021,B,0.0063608936,526
608344,2021,full,-0.0032065753,2682
608344,2021,A,-0.0030169932,1294
608344,2021,B,-0.003383318,1388
663959,2021,full,-0.0015479563,79
663959,2021,A,-0.0015479563,79
656578,2021,full,-0.0064482936,199
656578,2021,A,-0.007860782,122
656578,2021,B,-0.004210328,77
543351,2021,full,0.0038217541,391
543351,2021,A,0.0046358244,209
543351,2021,B,0.0028869163,182
592426,2021,full,0.0063908943,1055
592426,2021,A,0.00608972,573
592426,2021,B,0.0067489306,482
657624,2021,full,-0.0018623375,69
657624,2021,A,-0.0022773345,45
657624,2021,B,-0.0010842184,24
595263,2021,full,-0.0056192866,71
595263,2021,A,-0.0056192866,71
445276,2021,full,0.01204249,1063
445276,2021,A,0.013079143,564
445276,2021,B,0.010870801,499
664299,2021,full,-0.0005809812,1791
664299,2021,A,-0.000268682,886
664299,2021,B,-0.000886724,905
643377,2021,full,-0.0031545837,1393
643377,2021,A,-0.0042522736,715
643377,2021,B,-0.0019969903,678
641726,2021,full,-0.007354948,220
641726,2021,A,-0.007919309,148
641726,2021,B,-0.0061948756,72
657228,2021,full,-0.0007860569,215
657228,2021,A,-0.00032462765,84
657228,2021,B,-0.0010819351,131
641729,2021,full,-0.0006964361,866
641729,2021,A,-0.0009888436,452
641729,2021,B,-0.00037718986,414
597113,2021,full,0.0012467944,72
597113,2021,A,0.0063618864,43
597113,2021,B,-0.006337653,29
572955,2021,full,0.002079655,1044
572955,2021,A,0.0022927527,564
572955,2021,B,0.0018292655,480
676103,2021,full,0.0053602513,11
676103,2021,A,0.0053602513,11
518858,2021,full,-0.002705135,309
518858,2021,A,-0.0031054905,157
518858,2021,B,-0.0022916107,152
596001,2021,full,-0.0032081988,627
596001,2021,A,-0.0033100366,314
596001,2021,B,-0.0031060362,313
676083,2021,full,0.0006004754,247
676083,2021,A,0.0003957058,117
676083,2021,B,0.0007847681,130
621076,2021,full,-0.0050199614,2024
621076,2021,A,-0.0044942885,1033
621076,2021,B,-0.0055679134,991
675916,2021,full,-5.6949368e-05,1007
675916,2021,A,0.00062400784,483
675916,2021,B,-0.000684626,524
641743,2021,full,-0.0010484142,649
641743,2021,A,-0.00155395,385
641743,2021,B,-0.0003111748,264
431148,2021,full,-0.0028179395,207
431148,2021,A,-0.0029797275,108
431148,2021,B,-0.0026414418,99
605309,2021,full,-0.0013248227,203
605309,2021,A,-0.0008811252,117
605309,2021,B,-0.0019284566,86
641745,2021,full,-0.0013567313,2348
641745,2021,A,-0.00059062144,1226
641745,2021,B,-0.0021938533,1122
664918,2021,full,-0.0013199049,654
664918,2021,A,0.00012163237,321
664918,2021,B,-0.0027094947,333
656605,2021,full,-0.004455105,1858
656605,2021,A,-0.0051820264,911
656605,2021,B,-0.0037558163,947
523260,2021,full,0.0052108294,712
523260,2021,A,0.0046200203,372
523260,2021,B,0.005857244,340
518876,2021,full,-0.0015852537,2425
518876,2021,A,-0.0013225157,1280
518876,2021,B,-0.00187897,1145
453178,2021,full,0.0030235278,899
453178,2021,A,0.0036428531,452
453178,2021,B,0.0023972753,447
477132,2021,full,0.00068289565,1806
477132,2021,A,0.00062971597,908
477132,2021,B,0.0007366674,898
572971,2021,full,-0.0089157615,2726
572971,2021,A,-0.008664802,1398
572971,2021,B,-0.00917995,1328
592464,2021,full,-0.015272743,45
592464,2021,A,-0.015272743,45
579328,2021,full,-0.0013182742,2561
579328,2021,A,-0.0005768601,1331
579328,2021,B,-0.0021205684,1230
547942,2021,full,-0.0042463406,1784
547942,2021,A,-0.0039670155,945
547942,2021,B,-0.004560956,839
518886,2021,full,0.0077580707,986
518886,2021,A,0.006656444,534
518886,2021,B,0.009059549,452
667463,2021,full,-0.0058935373,696
667463,2021,A,-0.0059240446,368
667463,2021,B,-0.0058593084,328
650633,2021,full,0.0019738502,1009
650633,2021,A,0.0027244005,510
650633,2021,B,0.0012067549,499
641755,2021,full,-0.0038706192,1142
641755,2021,A,-0.0035591037,600
641755,2021,B,-0.0042154696,542
445213,2021,full,-0.0026572437,510
445213,2021,A,-0.0030845979,329
445213,2021,B,-0.0018804508,181
552640,2021,full,0.0062912907,981
552640,2021,A,0.0058075604,510
552640,2021,B,0.0068150763,471
656620,2021,full,-0.007108333,194
656620,2021,A,-0.008607643,102
656620,2021,B,-0.0054460554,92
446372,2021,full,-0.00044333565,1338
446372,2021,A,0.0005272955,683
446372,2021,B,-0.0014554599,655
595284,2021,full,-0.029583316,4
595284,2021,A,-0.029583316,4
608349,2021,full,0.0018257316,399
608349,2021,A,0.0019908806,244
608349,2021,B,0.001565755,155
663753,2021,full,-0.004064807,513
663753,2021,A,-0.005379428,280
663753,2021,B,-0.0024850052,233
643400,2021,full,-0.0012749035,186
643400,2021,A,-0.00029010978,99
643400,2021,B,-0.0023955314,87
621259,2021,full,-0.0068743755,52
621259,2021,A,-0.0074100713,34
621259,2021,B,-0.0058625066,18
592473,2021,full,-0.007045726,190
592473,2021,A,-0.0050244457,104
592473,2021,B,-0.009490063,86
656629,2021,full,0.008387504,1128
656629,2021,A,0.009677887,509
656629,2021,B,0.0073264297,619
663804,2021,full,-0.0039251186,631
663804,2021,A,-0.005498402,357
663804,2021,B,-0.0018752574,274
668820,2021,full,-0.0014187067,674
668820,2021,A,-0.0011815745,358
668820,2021,B,-0.0016873562,316
607216,2021,full,0.0027479748,133
607216,2021,A,0.0016155923,66
607216,2021,B,0.0038634564,67
665152,2021,full,-0.0043746647,986
665152,2021,A,-0.0039851833,585
665152,2021,B,-0.004942861,401
621139,2021,full,-0.0077289385,194
621139,2021,A,-0.012922612,88
621139,2021,B,-0.0034172107,106
571871,2021,full,-0.005451953,349
571871,2021,A,-0.0050480324,163
571871,2021,B,-0.0058059255,186
641771,2021,full,-0.0042266874,1436
641771,2021,A,-0.0030051433,731
641771,2021,B,-0.0054932823,705
621078,2021,full,0.0064678737,28
621078,2021,A,0.0057585775,15
621078,2021,B,0.007286293,13
664042,2021,full,-0.0023428465,501
664042,2021,A,-0.0034146793,218
664042,2021,B,-0.0015171946,283
669424,2021,full,-0.0019640264,246
669424,2021,A,-0.0017831399,131
669424,2021,B,-0.0021700808,115
663567,2021,full,0.0007681226,123
663567,2021,A,0.00028876588,65
663567,2021,B,0.0013053325,58
659275,2021,full,-0.00025832013,832
659275,2021,A,-0.00052953465,404
659275,2021,B,-2.3135967e-06,428
656638,2021,full,-6.24791e-05,639
656638,2021,A,-0.0017210089,335
656638,2021,B,0.0017651767,304
656641,2021,full,-0.0027513278,84
656641,2021,A,-0.0027513278,84
641778,2021,full,-0.0052223327,1882
641778,2021,A,-0.005584578,912
641778,2021,B,-0.004881747,970
571882,2021,full,-0.0005951094,292
571882,2021,A,-0.0018518299,156
571882,2021,B,0.00084642274,136
664875,2021,full,0.0020525546,325
664875,2021,A,0.0036937443,142
664875,2021,B,0.00077906315,183
453281,2021,full,-0.0061735255,793
453281,2021,A,-0.0045594475,371
453281,2021,B,-0.007592537,422
669276,2021,full,-0.0016444153,29
669276,2021,A,-0.006098598,9
669276,2021,B,0.0003599667,20
608678,2021,full,-0.0015873095,851
608678,2021,A,-0.0007313668,455
608678,2021,B,-0.002570779,396
452657,2021,full,-0.0081271315,2379
452657,2021,A,-0.0081795715,1183
452657,2021,B,-0.008075262,1196
458676,2021,full,-0.0037342063,342
458676,2021,A,-0.0034773087,193
458676,2021,B,-0.0040669655,149
641793,2021,full,-0.002367947,993
641793,2021,A,-0.0023603106,567
641793,2021,B,-0.0023781098,426
661440,2021,full,-0.0014661994,145
661440,2021,A,0.0014491519,63
661440,2021,B,-0.0037060424,82
543456,2021,full,-0.0050881985,34
543456,2021,A,-0.0046098763,21
543456,2021,B,-0.0058608707,13
669674,2021,full,-0.0058148894,731
669674,2021,A,-0.0054865163,383
669674,2021,B,-0.0061762887,348
547179,2021,full,0.00068122457,481
547179,2021,A,-0.00012641579,263
547179,2021,B,0.0016555797,218
571901,2021,full,0.0017314575,833
571901,2021,A,0.002370387,403
571901,2021,B,0.0011326467,430
663992,2021,full,0.002904585,312
663992,2021,A,0.0046472596,151
663992,2021,B,0.0012701513,161
675912,2021,full,-0.0054449565,571
675912,2021,A,-0.0049595498,260
675912,2021,B,-0.005850762,311
642528,2021,full,0.0112435715,1083
642528,2021,A,0.01145642,492
642528,2021,B,0.011066379,591
664192,2021,full,-0.0030656469,646
664192,2021,A,-0.0021040305,355
664192,2021,B,-0.004238753,291
476595,2021,full,-0.0028580714,1241
476595,2021,A,-0.0021441078,644
476595,2021,B,-0.0036282428,597
607625,2021,full,-0.000465433,730
607625,2021,A,-0.0020765055,335
607625,2021,B,0.0009009194,395
666200,2021,full,-0.003871406,1708
666200,2021,A,-0.0020789197,861
666200,2021,B,-0.00569352,847
543475,2021,full,-0.0019022407,2964
543475,2021,A,-0.0017898097,1515
543475,2021,B,-0.0020197928,1449
663738,2021,full,-0.005150335,1257
663738,2021,A,-0.004626492,634
663738,2021,B,-0.005683426,623
458681,2021,full,0.0006996197,2503
458681,2021,A,0.0016549804,1223
458681,2021,B,-0.0002131975,1280
605347,2021,full,-0.002156741,2166
605347,2021,A,-0.0012941879,1110
605347,2021,B,-0.0030634024,1056
641154,2021,full,0.0019403769,1669
641154,2021,A,0.001423444,806
641154,2021,B,0.0024231675,863
625643,2021,full,-0.00030994395,938
625643,2021,A,-0.00019345024,478
625643,2021,B,-0.00043099627,460
661255,2021,full,-0.00097453897,215
661255,2021,A,-0.0018477413,123
661255,2021,B,0.00019289512,92
600921,2021,full,-0.0029055646,626
600921,2021,A,-0.0048721684,326
600921,2021,B,-0.00076852215,300
650347,2021,full,-0.0059879455,213
650347,2021,A,-0.0058702235,73
650347,2021,B,-0.006049329,140
628317,2021,full,0.00020944313,1775
628317,2021,A,0.00040814432,959
628317,2021,B,-2.4079327e-05,816
641816,2021,full,0.0013635587,3196
641816,2021,A,0.0010974394,1614
641816,2021,B,0.001635061,1582
571912,2021,full,-0.06833339,12
571912,2021,A,-0.06833339,12
640455,2021,full,-0.0035049745,2980
640455,2021,A,-0.004004837,1485
640455,2021,B,-0.003008456,1495
666159,2021,full,-0.0014885296,1421
666159,2021,A,-0.0017743134,734
666159,2021,B,-0.0011831946,687
666201,2021,full,-0.0015263619,1844
666201,2021,A,-0.001976829,955
666201,2021,B,-0.0010424516,889
573009,2021,full,0.0003911275,621
573009,2021,A,0.0004241462,380
573009,2021,B,0.00033906483,241
596027,2021,full,0.00025085502,565
596027,2021,A,0.00040629238,256
596027,2021,B,0.00012207849,309
676606,2021,full,-0.013715508,259
676606,2021,A,-0.014743427,109
676606,2021,B,-0.012968554,150
